,county,latitude_x,longitude_x,state,latitude_y,longitude_y,area[m^2],name,year,gentype,axis,azimuth[deg],tilt[deg],battery,capacity[MW]
1337,Weld,40.322426,-104.807009,CO,40.426296,-104.643875,32851,"Oak Leaf Solar XXVII, LLC",2018,PV,single-axis,0.0,,,1.5
1338,Weld,40.322426,-104.807009,CO,40.237854,-104.780052,31011,"Oak Leaf Solar XXVIII, LLC (CSG)",2019,PV,single-axis,180.0,,,1.5
1339,Weld,40.322426,-104.807009,CO,40.288265,-104.785011,40947,Gilcrest Solar,2018,PV,single-axis,180.0,,,1.5
1340,Weld,40.322426,-104.807009,CO,40.387657,-104.55098,62550,SR Kersey II,2019,PV,single-axis,60.0,,,1.0
1341,Weld,40.322426,-104.807009,CO,40.228275,-104.775108,34405,"Platteville Solar (CSG), LLC",2020,PV,single-axis,180.0,52.0,,1.3
1342,Weld,40.322426,-104.807009,CO,40.456177,-104.579491,41573,"Alden Solar (CSG), LLC",2020,PV,single-axis,0.0,52.0,,1.6
1343,Weld,40.322426,-104.807009,CO,40.31736,-104.771873,97071,Gilcrest V (CSG),2021,PV,single-axis,180.0,0.0,,4.8
1344,Weld,40.322426,-104.807009,CO,40.576878,-104.896072,55863,Skylark,2015,PV,single-axis,180.0,45.0,,4.0
1345,Weld,40.322426,-104.807009,CO,40.181145,-104.690155,451193,SR Platte Solar Farm,2017,PV,single-axis,180.0,45.0,,16.0
1346,Weld,40.322426,-104.807009,CO,40.184376,-104.693901,144273,SR Rattlesnake,2020,PV,single-axis,0.0,,,6.0
1347,Weld,40.322426,-104.807009,CO,40.5788,-104.896744,23770,SR Skylark C,2017,PV,single-axis,60.0,,,1.1
1348,Weld,40.322426,-104.807009,CO,40.228184,-104.777763,42829,"Pivot Solar 4, LLC (CSG)",2022,PV,single-axis,180.0,0.0,,2.0
1349,Weld,40.322426,-104.807009,CO,40.24041,-104.770874,38571,"Pivot Solar 8, LLC (CSG)",2021,PV,single-axis,180.0,0.0,,2.0
1350,Weld,40.322426,-104.807009,CO,40.258465,-104.824905,35236,"NSE Camber Solar PS6, LLC CSG",2022,PV,single-axis,180.0,0.0,,2.0
1351,Weld,40.322426,-104.807009,CO,40.248791,-104.840897,56385,"NSE Camber Solar PS5, LLC (CSG)",2022,PV,single-axis,180.0,0.0,,2.0
1352,Weld,40.322426,-104.807009,CO,40.230106,-104.799278,99859,Vasquez V CSG,2021,PV,single-axis,180.0,0.0,,4.0
1353,Weld,40.322426,-104.807009,CO,40.291222,-104.805321,43181,Gilcrest Sun CSG,2021,PV,single-axis,180.0,0.0,,1.8
1354,Weld,40.322426,-104.807009,CO,40.317932,-104.833847,82193,"CBEP Solar 4, LLC",2023,PV,single-axis,180.0,60.0,,4.0
1355,Weld,40.322426,-104.807009,CO,40.336285,-104.884323,201706,"CBEP Solar 5, LLC",2023,PV,single-axis,180.0,60.0,,5.0
1356,El Paso,31.783025,-106.365548,TX,31.978222,-106.427277,303447,Newman Solar,2014,PV,single-axis,90.0,,,10.4
1357,El Paso,31.783025,-106.365548,TX,31.820181,-106.215195,77202,Montana Solar Facility,2017,PV,single-axis,90.0,,,3.0
1358,El Paso,31.783025,-106.365548,TX,31.830723,-106.372948,27338,Fort Bliss (DEA EPIC),2018,PV,fixed-tilt,179.0,15.0,,2.0
1359,Fall River,43.387361,-103.513072,SD,43.155136,-103.339722,1613697,"Fall River Solar, LLC",2023,PV,fixed-tilt,180.0,52.0,,80.0
